Average daily air temperature in °C
,
Created by PyHelp 0.1.0.dev
Created on 18/10/2018
Created from MDDELCC grid
,
Latitude (dd),46.1,45.9,45.8,45.9,46.0,46.1,46.1,45.8,45.9,46.0,46.2,46.0,46.1,46.1,45.9,46.0,45.8,46.2,46.1,45.9,46.0,45.8,46.2,46.2
Longitude (dd),-74.0,-74.4,-74.1,-74.0,-74.1,-74.1,-74.4,-74.0,-74.1,-74.0,-74.3,-74.4,-74.5,-74.2,-74.2,-74.3,-74.3,-74.2,-74.3,-74.3,-74.2,-74.2,-74.4,-74.1
,
01/01/2000,-8.381287574768066,-7.807917594909668,-6.27446174621582,-6.787944316864014,-7.164509296417236,-8.610194206237793,-8.521873474121094,-6.090646266937256,-6.406946182250977,-7.786234378814697,-9.680352210998535,-8.141389846801758,-8.074078559875488,-8.43493366241455,-6.681458950042725,-7.945615291595459,-7.618609428405762,-9.378439903259277,-8.359347343444824,-7.8726677894592285,-7.361318588256836,-6.9215240478515625,-9.18161678314209,-9.144472122192383
02/01/2000,-1.8303329944610596,0.524248480796814,1.0812784433364868,1.0242059230804443,0.5026657581329346,-1.7739366292953491,-0.7516298294067383,1.3664391040802002,1.1219289302825928,0.269655704498291,-3.282500982284546,0.2150135040283203,0.07033288478851318,-1.2609505653381348,1.0166712999343872,0.2244197130203247,0.27607476711273193,-3.496361017227173,-0.9391273260116577,0.32811975479125977,0.6546965837478638,0.5054858922958374,-2.44704008102417,-3.7036566734313965
03/01/2000,-3.984410524368286,-3.2100467681884766,-1.8357515335083008,-2.387519121170044,-2.9506773948669434,-4.392757415771484,-4.464690208435059,-1.9007810354232788,-2.019340991973877,-3.1858675479888916,-5.738785743713379,-4.071506500244141,-3.8186473846435547,-4.361141681671143,-2.2770984172821045,-3.9057602882385254,-2.6926300525665283,-5.4826273918151855,-4.305355548858643,-3.21444034576416,-3.322148561477661,-2.282999038696289,-5.188302993774414,-5.187882423400879
04/01/2000,-1.3633930683135986,-0.414306640625,-0.4251716136932373,-0.9012141227722168,-1.040954351425171,-1.587101697921753,-1.0948247909545898,-0.2665059566497803,-0.7254509925842285,-1.5947794914245605,-1.5412507057189941,-1.3155615329742432,-0.43917226791381836,-1.3124756813049316,-0.5993585586547852,-1.468209981918335,-0.5749852657318115,-1.416046142578125,-1.0739622116088867,-0.9924001693725586,-1.2050483226776123,-0.8157341480255127,-1.1272053718566895,-1.3784265518188477
05/01/2000,-14.37000846862793,-13.63210678100586,-11.551351547241211,-11.920068740844727,-13.443639755249023,-14.993526458740234,-15.241225242614746,-11.1399507522583,-12.12109088897705,-13.219554901123047,-16.48103141784668,-14.69021224975586,-14.61972713470459,-15.13016128540039,-12.705413818359375,-14.51290512084961,-13.01718521118164,-16.088420867919922,-15.084897994995117,-13.711740493774414,-13.894033432006836,-12.176589965820312,-16.05047607421875,-15.69332218170166
06/01/2000,-13.353538513183594,-12.073371887207031,-11.742966651916504,-11.616494178771973,-11.920893669128418,-13.25090217590332,-12.779032707214355,-11.392061233520508,-11.621335983276367,-12.293574333190918,-14.199891090393066,-12.379007339477539,-12.291848182678223,-12.77418041229248,-11.519388198852539,-12.320494651794434,-12.224470138549805,-14.154790878295898,-12.66112232208252,-12.08390998840332,-11.834953308105469,-12.154699325561523,-13.709259986877441,-14.015241622924805
07/01/2000,-5.512163162231445,-4.892536640167236,-4.729276657104492,-4.778064250946045,-4.774049282073975,-5.422781467437744,-5.096560001373291,-4.223470687866211,-4.954646110534668,-5.319184303283691,-5.8151960372924805,-4.947291374206543,-4.621726989746094,-5.1602559089660645,-4.792583465576172,-5.1135101318359375,-5.542399883270264,-5.626776218414307,-4.973072052001953,-5.2091851234436035,-4.851108551025391,-5.702844142913818,-5.0794453620910645,-5.492651462554932
08/01/2000,-9.857108116149902,-8.585524559020996,-7.244953632354736,-7.449227333068848,-8.422186851501465,-10.361961364746094,-10.444583892822266,-7.080855846405029,-7.278741836547852,-8.471322059631348,-12.408285140991211,-9.452972412109375,-9.81207275390625,-10.377188682556152,-7.636660099029541,-9.10184097290039,-8.218421936035156,-12.2551908493042,-10.338541984558105,-8.497631072998047,-8.356861114501953,-7.709742546081543,-11.795744895935059,-11.826526641845703
09/01/2000,-3.4979631900787354,-1.868126630783081,-2.2571215629577637,-2.3535141944885254,-2.6280994415283203,-3.572051525115967,-2.5787949562072754,-2.122526168823242,-2.212576150894165,-3.171604633331299,-4.066635608673096,-2.251371383666992,-1.6678521633148193,-3.054170608520508,-1.877518653869629,-2.3367600440979004,-2.367760181427002,-4.075561046600342,-2.7226524353027344,-2.3545804023742676,-2.0065834522247314,-2.715299129486084,-3.0446701049804688,-4.011692047119141
10/01/2000,-1.512033224105835,-0.7147716283798218,0.41404640674591064,-0.22923409938812256,-0.9142841696739197,-1.8982815742492676,-1.3693598508834839,0.6618849635124207,-0.07606112957000732,-1.3176244497299194,-2.5087859630584717,-1.4125864505767822,-0.6580571532249451,-1.6749557256698608,-0.11099410057067871,-1.3561151027679443,-0.23423928022384644,-2.4402713775634766,-1.4118422269821167,-0.8088803291320801,-0.95335853099823,-0.04347866773605347,-1.7846200466156006,-2.1916065216064453
